Edge Id,Date Start,Date End,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Time Start,Time End,Average Speed KPH,Number of Observations,Standard Deviation,Standard Error,99% Upper Bound,99% Lower Bound,97% Upper Bound,97% Lower Bound,95% Upper Bound,95% Lower Bound,90% Upper Bound,90% Lower Bound
1000160894,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,48.900000000000006,5.0,0.5253461132262696,0.234941924177848,50.25539297212378,47.54460702787623,50.04000106570101,47.759998934299,49.929678381923495,47.87032161807652,49.761567625691086,48.038432374308925
1000160895,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,44.00000000000001,8.0,0.6717132052721506,0.23748648123024452,45.733020069602155,42.26697993039786,45.45761765544057,42.54238234455944,45.31655788233342,42.683442117666594,45.10160965664633,42.89839034335368
1000160896,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,37.16666666666667,6.0,0.8551003339939596,0.3490932495281123,39.37282552837109,34.960507804962255,39.022234391433564,35.31109894189978,38.84266332129483,35.490670012038514,38.56903121441677,35.764302118916575
1000160897,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,49.92857142857144,7.0,0.49420703679044786,0.18679270221795338,51.20362558349079,48.653517273652085,51.001000698406706,48.85614215873617,50.897217220680716,48.95992563646216,50.739070968907775,49.1180718882351
1000339272,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,83.3,5.0,0.715136308389554,0.31981867974745914,85.14505167564505,81.45494832435494,84.85184578920533,81.74815421079467,84.70166716444352,81.89833283555647,84.47282354575887,82.12717645424112
1000290953,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,91.5,1.0,0.0,0.0,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5
1000290955,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.16666666666667,3.0,1.1108526831250338,0.6413510956322563,58.032666589129256,52.30066674420409,57.577216989048,52.756116344285346,57.34393792559174,52.989395407741604,56.98846506699173,53.344868266341614
1000290956,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,37.5,3.0,0.30782243766543016,0.1777213672487429,38.29418188917681,36.70581811082319,38.16797468973398,36.83202531026602,38.10333197782424,36.89666802217576,38.0048287977713,36.9951712022287
1000290957,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,44.25000000000001,4.0,0.3369466691499408,0.1684733345749704,45.11932240640685,43.38067759359316,44.98117427205538,43.51882572794464,44.91041547153389,43.589584528466126,44.80259253740591,43.69740746259411
1000290958,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,14.5,3.0,0.15141892085983263,0.08742175471882702,14.890660815818368,14.109339184181632,14.828579058265836,14.171420941734164,14.796781084885271,14.203218915114729,14.748327030210126,14.251672969789874
1000290959,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,39.75000000000001,4.0,0.14967230982159735,0.07483615491079867,40.13615455933973,39.363845440660285,40.074788912312876,39.42521108768714,40.04335772725034,39.456642272749676,39.99546258810743,39.504537411892585
1000290960,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,47.75,4.0,0.2949632371301178,0.1474816185650589,48.5110051517957,46.9889948482043,48.390070224572355,47.109929775427645,48.328127944775034,47.171872055224966,48.233739708893395,47.266260291106605
1000290961,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,35.16666666666667,3.0,0.3290117991599525,0.18995505081156167,36.015517108499346,34.317816224834,35.880622270843766,34.45271106248958,35.81152979302018,34.521803540313165,35.70624601728899,34.62708731604435
1000290963,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,35.5,1.0,0.0,0.0,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5
1000290964,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,35.5,2.0,0.84758689682642,0.5993344423908241,37.68677419381216,33.31322580618784,37.33926356611333,33.66073643388667,37.16127031777978,33.83872968222022,36.890042510795325,34.109957489204675
1000290965,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290966,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290967,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290968,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290969,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290970,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290971,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290972,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290973,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290974,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,55.5,1.0,0.0,0.0,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
1000290975,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,28.833333333333336,3.0,0.4218969969357352,0.24358234475114143,29.921827585427533,27.74483908123914,29.74884981668388,27.917816849982792,29.660251447327376,28.006415219339296,29.52524440830794,28.14142225835873
1000290982,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,33.5,1.0,0.0,0.0,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5
1000358024,05/02/2016,05/08/2016,0,0,1,0,0,0,0,10:00,10:59,1.5,1.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
